"524,44 €",1983-10-15T17:07:47,Africa/Lusaka,Kasachstan,mein.avi,5f:f2:25:9f:88:e6,Sauer,laptop-35.margraf.com,-2.071098,22:16:31,Neunburg vorm Wald,97998
"9.981,47 €",2021-10-30T14:55:16,America/Bogota,Äthiopien,liegen.bmp,8c:31:fd:87:ff:58,Süßebier KG,email-34.etzold.net,-140.855272,03:58:57,Säckingen,461
"40,01 €",1979-03-04T19:40:35,Europe/Prague,Österreich,tragen.png,98:1e:6a:4a:58:c4,Stahr GmbH,lt-67.weiss.de,-147.127130,08:50:05,Schlüchtern,321748659
"920,19 €",1995-01-20T08:33:09,Europe/Vatican,Heard- und McDonald-Inseln,halbe.txt,71:5c:f7:03:0f:f8,Benthin,lt-84.holsten.net,97.818725,05:42:38,Reutlingen,104827927
"33,05 €",2011-09-24T07:19:38,Asia/Seoul,Ungarn,Wetter.wav,9b:c0:e4:c3:97:a4,Rogner AG,web-09.grein.de,41.956243,04:51:46,Höxter,162
"263,80 €",1970-10-27T16:51:05,Europe/Oslo,Osttimor,Haare.mp3,e2:0a:e5:cf:b4:fb,Margraf OHG mbH,srv-57.neureuther.com,-93.357565,17:49:06,Vechta,4
"953,18 €",2021-11-28T11:29:47,America/Asuncion,Suriname,Auto.png,e9:a3:aa:ae:60:88,Trüb Hermighausen AG & Co. KG,lt-82.heinz.com,153.162189,20:36:11,Burglengenfeld,76
"236,39 €",1984-07-31T10:11:39,Atlantic/Reykjavik,Kambodscha,beißen.mov,d5:56:29:c0:75:d6,Kraushaar,db-41.mohaupt.org,41.350002,07:15:30,Kleve,71864
"6,86 €",1976-07-22T13:59:52,America/Dominica,Neuseeland,Leben.wav,cf:93:f7:b2:26:44,Heydrich Klapp GmbH & Co. KG,web-01.hentschel.com,122.635976,15:39:02,Lüdinghausen,593489793
"567,95 €",2008-02-01T01:02:26,Africa/Gaborone,Palau,tragen.key,b6:a5:a5:59:ea:a8,Krause,srv-47.ackermann.net,146.759619,17:48:14,Hünfeld,79
"100,18 €",2017-05-18T00:20:03,America/Argentina/Tucuman,Nördliche Marianen,oben.json,55:45:7d:cb:13:30,Schinke KG,email-57.girschner.org,107.450965,17:06:08,Rochlitz,9998532
"667,22 €",2021-10-25T02:14:39,America/Lima,St. Barthélemy,Klasse.tiff,22:53:7d:64:f4:68,Dörr,web-55.riehl.de,152.840240,03:32:08,Biedenkopf,99
"9.180,73 €",1986-01-05T02:17:24,America/Jamaica,Mongolei,Name.bmp,e0:9a:d4:68:ba:6a,Gutknecht,db-51.hess.org,51.803880,12:50:02,Uelzen,43625
"213,02 €",1992-05-06T21:54:23,Europe/Oslo,St. Helena,möglich.ods,37:9f:94:bd:ab:06,Schleich KG,laptop-33.bluemel.com,147.935450,08:35:59,Sankt Goarshausen,12
"905,14 €",2022-08-31T21:29:03,Pacific/Fiji,Äußeres Ozeanien,Zug.gif,3a:f2:84:5d:de:08,Kranz Weitzel OHG mbH,desktop-70.froehlich.com,-146.924056,00:37:22,Jülich,29
"37,95 €",2000-02-09T01:19:04,Europe/Ljubljana,Liechtenstein,werfen.xlsx,e9:61:a9:6c:f4:f8,Kostolzin Eckbauer AG & Co. KG,email-02.giess.net,-30.242255,08:00:03,Eisenberg,18
"54,22 €",2008-04-26T18:05:40,Africa/Freetown,Slowenien,zur.mp4,5c:56:36:09:87:b4,Zänker GmbH & Co. KG,email-07.peukert.com,101.163176,15:03:42,Einbeck,1456260
"31.665,87 €",2005-11-20T06:41:21,Africa/Mogadishu,Tuvalu,nicht.mp4,08:7c:bb:da:5d:07,Wirth Kostolzin GmbH,laptop-19.giess.com,-112.627568,09:22:27,Altentreptow,3114155
"6,02 €",1988-11-06T00:50:06,Africa/Maseru,Ghana,kaufen.css,71:46:7a:ed:58:b2,Döring Dussen van GbR,desktop-18.mueller.net,145.163976,20:35:29,Mellrichstadt,13741
"6.856,38 €",1998-08-02T05:21:48,Pacific/Apia,Lettland,dafür.key,6e:d0:0a:bd:05:07,Kreusel GmbH,laptop-43.dowerg.de,54.779955,08:27:02,Rochlitz,38796
"73,01 €",2017-01-23T16:34:33,America/Antigua,Estland,nennen.png,55:69:ec:92:6f:0a,Döring Sontag GbR,email-06.schinke.net,-11.364346,01:05:22,Ravensburg,64680
"74.221,95 €",1997-09-24T01:43:17,Asia/Vientiane,Brunei Darussalam,gibt.flac,6b:e9:d7:46:86:d4,Beckmann KG,web-70.geisler.org,113.702876,04:59:02,Dinslaken,872889
"21.487,48 €",1974-10-05T19:31:33,Europe/Stockholm,Mauritius,darauf.doc,3a:99:30:a4:be:96,Heidrich GmbH,desktop-51.loos.com,-130.823764,00:29:12,Stendal,206187692
"68,14 €",1993-09-29T13:24:09,America/Porto_Velho,Neukaledonien,verlieren.jpg,05:9d:d2:1d:9c:22,Kramer Dietz KG,web-47.ortmann.com,-138.357522,09:05:24,Döbeln,17266
"127,91 €",1981-02-03T09:06:08,Indian/Antananarivo,Malta,liegen.ppt,f8:4e:49:73:a0:b1,Peukert GmbH,laptop-16.finke.de,110.675440,17:00:47,Bützow,2702
"97,83 €",2006-08-24T11:53:37,Africa/Maputo,Afghanistan,Gesicht.png,cb:8d:05:80:70:bf,Etzold OHG mbH,laptop-12.ritter.com,-146.934573,17:29:57,Einbeck,30
"38,90 €",1987-11-24T12:27:13,Africa/Luanda,Georgien,hoch.html,0f:18:d9:6f:14:b6,Tschentscher Roskoth KG,lt-46.hein.de,-11.261922,17:17:52,Rostock,1919
"18.140,02 €",1976-08-31T08:22:01,Africa/Banjul,Guadeloupe,fragen.flac,4d:6b:59:52:b9:4d,Striebitz AG,desktop-23.sontag.org,123.140410,10:57:22,Göppingen,4
"80,52 €",2002-11-27T12:07:30,Africa/Addis_Ababa,St. Martin,Meer.flac,74:ee:c5:92:a2:91,Schomber Kohl GmbH,laptop-48.heintze.net,-83.775250,17:31:25,Dessau,66
"804,77 €",1978-01-20T03:15:54,Europe/Lisbon,Kap Verde,ihr.html,ec:a2:80:51:9f:a3,Ackermann GbR,lt-41.schueler.com,-175.581987,20:54:45,Prenzlau,982905
"60,43 €",1992-01-04T15:02:33,Africa/Porto-Novo,Monaco,Schiff.gif,62:ee:fd:bd:ec:a3,Weihmann Stiftung & Co. KGaA,web-14.hendriks.com,35.300276,23:17:05,Rockenhausen,1514704
"93.250,05 €",1979-01-17T03:15:17,Africa/Maputo,China,seit.pptx,80:60:b7:d4:8e:d2,Hendriks,web-08.noack.de,109.136518,13:39:10,Erkelenz,6
"3,93 €",2009-02-02T09:12:40,Asia/Katmandu,Neuseeland,Schüler.flac,90:06:0b:33:45:5a,Hornich,laptop-01.etzler.net,-79.947949,07:07:22,Kassel,66180
"6,16 €",2022-11-16T02:49:42,Africa/Cairo,Niederlande,wohl.mov,6c:0f:4f:3a:96:93,Rogner AG,db-11.girschner.com,-75.473598,11:15:48,Freising,4
"247,95 €",1985-05-28T21:34:27,Europe/Budapest,Katar,hinein.bmp,c3:26:e6:4d:5a:ee,Weimer GmbH & Co. OHG,db-78.wieloch.org,-89.819747,10:51:12,Goslar,20676937
"8,81 €",1983-02-18T05:52:01,America/Jamaica,Uganda,fliegen.jpg,19:ac:c6:05:ce:67,Wende GmbH,web-03.jaentsch.net,64.727048,02:22:18,Lörrach,27176780
"85.116,21 €",2005-06-28T15:52:59,Indian/Maldives,Venezuela,hinter.webm,cd:a0:9e:05:c5:79,Ruppersberger Jessel e.G.,laptop-51.wende.de,-20.059184,04:49:20,Seelow,52315
"3,25 €",2023-03-15T02:24:31,America/Montevideo,Bermuda,fünf.flac,d0:f1:7b:04:ac:cf,Hörle Hein e.V.,laptop-42.henk.de,-8.691874,02:30:25,Pritzwalk,3
"1.178,45 €",1996-07-20T04:52:01,Africa/Porto-Novo,Lettland,was.wav,14:14:88:43:fb:a5,Herrmann Stiftung & Co. KG,lt-18.hoerle.net,91.498031,08:36:41,Eisleben,6
"24.851,70 €",2002-08-28T09:17:29,Asia/Tokyo,Papua-Neuguinea,jeder.flac,3a:c7:db:4e:82:38,Bohnbach Täsche AG,web-47.mueller.de,54.232546,18:01:36,Kassel,3709182
"4,92 €",1993-09-24T16:07:52,Africa/Cairo,Svalbard und Jan Mayen,nur.webm,38:f6:59:5b:e6:eb,Trupp AG,srv-49.baehr.com,-154.809071,08:41:31,Malchin,37367
"5.110,88 €",1989-06-17T13:18:43,Europe/Copenhagen,Anguilla,wenig.json,c2:f6:88:a0:56:e3,Koch,email-85.neuschaefer.com,136.618024,18:59:46,Sulzbach-Rosenberg,45868
"7,04 €",1989-10-17T13:42:17,Europe/San_Marino,Gibraltar,sicher.docx,30:a3:ec:f0:09:a4,Oderwald AG,web-03.jessel.com,158.737302,13:05:08,Höxter,159
"8,40 €",2002-12-08T14:26:11,Africa/Casablanca,Guyana,denn.bmp,c6:c2:4a:91:72:e6,Matthäi,srv-68.rosemann.com,-21.688063,11:04:41,Sankt Goar,9
"34.900,02 €",2018-03-03T23:39:28,Asia/Saigon,Armenien,Mensch.doc,5f:63:d9:ae:2b:68,Heintze,web-39.pieper.de,126.449113,14:38:31,Ebern,3
"51,11 €",2009-01-23T16:10:25,Africa/Bissau,Französisch-Guayana,drehen.js,e0:2d:d8:5c:31:7b,Trub Täsche AG,email-55.suessebier.com,-24.215402,15:25:03,Bad Liebenwerda,29741
"2,03 €",1986-07-18T21:18:57,Europe/Amsterdam,Jersey,doch.bmp,ac:ba:e6:36:94:ad,Kroker Stiftung & Co. KGaA,srv-25.warmer.org,21.529433,07:01:23,Gunzenhausen,134
"4,48 €",2023-09-08T22:23:42,Asia/Urumqi,Liberia,schon.js,f8:41:58:bc:0d:bb,Ehlert,laptop-04.schlosser.net,-125.582743,19:54:43,Luckau,29873
"98,52 €",1988-07-08T16:48:17,Europe/Tirane,Anguilla,Uhr.flac,24:03:32:b3:d7:2e,Fechner,desktop-36.zimmer.com,53.394817,07:06:12,Bützow,65777194
"351,16 €",1988-07-29T16:05:09,Atlantic/Reykjavik,Kamerun,rund.bmp,11:c8:c6:4d:1b:e4,Müller,email-54.harloff.org,105.588973,20:12:29,Waren,5885
"2.055,53 €",1984-11-05T19:20:55,Africa/Tripoli,Isle of Man,frei.wav,bd:e4:ad:e5:50:0b,Plath,srv-75.aumann.org,68.165069,22:33:06,Prenzlau,0
"15,75 €",1980-11-29T16:02:15,Africa/Brazzaville,Peru,schlimm.wav,5a:a0:66:1c:95:ec,Kobelt Weller GmbH,srv-79.albers.com,163.548681,06:01:37,Schwabmünchen,74
"32,07 €",2009-12-20T03:03:06,America/Montevideo,Republik Korea,Erde.doc,47:33:0e:6a:9b:01,Margraf,desktop-61.schweitzer.com,29.914527,17:14:58,Grimmen,5251
"602,45 €",2018-06-07T07:07:26,Africa/Nairobi,Ghana,schlimm.flac,af:4d:bd:20:42:a0,Jopich GmbH,desktop-07.klapp.de,-102.864366,23:28:39,Forst,9213
"2,07 €",1988-07-23T10:07:08,America/Nassau,Turks- und Caicosinseln,warm.wav,ef:fd:4f:88:58:5f,Röhrdanz,web-91.zimmer.com,-152.045755,17:46:50,Wurzen,92
"953,20 €",2006-12-23T02:20:04,Pacific/Nauru,Lettland,neun.png,a6:6a:3a:37:be:b0,Seidel Rohleder Stiftung & Co. KG,web-75.schmiedt.com,-118.615511,17:35:07,Duderstadt,356776782
"47.556,42 €",1992-09-12T21:21:33,America/Paramaribo,Guatemala,Meer.mp3,7f:77:18:5c:e1:47,Henk e.V.,db-17.doehn.de,12.360099,12:02:58,Feuchtwangen,2838559
"4.191,60 €",2013-06-16T10:57:10,Asia/Taipei,Bahamas,Opa.jpeg,be:32:a6:ed:74:b5,Hübel Heß GbR,desktop-05.waehner.de,-144.941947,05:10:12,Anklam,225759
"37,19 €",1971-01-13T16:02:02,Pacific/Apia,Republik Moldau,jeder.mp3,2f:a1:b4:e5:50:cd,Beckmann,laptop-88.matthaei.de,-110.934684,10:57:20,Freudenstadt,815595
"44.630,04 €",1990-04-24T06:29:04,Europe/Tirane,Tokelau,Baum.doc,4a:57:78:24:26:66,Lindau,srv-50.dehmel.de,-31.207298,15:08:48,Schwabmünchen,0
"4.236,40 €",1995-02-19T14:50:47,Asia/Kabul,Libanon,dort.html,5d:87:af:2f:43:f4,Ebert,desktop-59.fischer.de,147.452982,22:44:34,Forst,871988726
"3.993,66 €",2016-09-16T16:18:12,Europe/Riga,Island,der.jpeg,de:9f:b2:10:8f:81,Lachmann OHG mbH,srv-78.jacob.de,-9.540467,01:48:11,Passau,80930
"280,54 €",2004-05-13T02:02:26,Africa/Mbabane,Neuseeland,Musik.flac,95:db:31:1f:ab:9a,Kramer,web-04.holzapfel.de,160.252798,23:23:24,Mellrichstadt,1982213
"3,43 €",2000-11-01T05:54:08,Europe/Rome,Äußeres Ozeanien,Schule.wav,b6:2f:47:49:ad:1c,Jähn Freudenberger e.V.,db-65.wirth.de,44.077909,13:45:58,Apolda,0
"40.275,97 €",2001-04-06T09:34:38,Africa/Blantyre,San Marino,leise.jpeg,76:02:63:71:68:5d,Zahn,desktop-67.ritter.de,1.624591,08:39:29,Ebersberg,3
"81.345,36 €",2017-05-02T18:03:59,Europe/Sarajevo,Tonga,geben.tiff,a9:e3:41:b5:7e:33,Trubin AG,srv-42.weitzel.de,-19.052370,00:51:22,Querfurt,69
"24.987,95 €",1976-04-29T12:04:14,America/Panama,Isle of Man,war.pdf,04:30:26:92:89:35,Haase Jüttner GmbH,desktop-27.maelzer.net,-5.013676,15:53:57,Eisenach,5993
"8,25 €",1995-09-14T00:10:59,America/Winnipeg,Vereinigtes Königreich,zur.flac,ca:4e:af:f8:2d:0f,Trubin,lt-11.raedel.com,-63.920075,07:13:00,Badalzungen,151580438
"12,12 €",2003-06-22T20:25:16,Africa/Conakry,Neukaledonien,schlafen.mp3,98:ac:dc:b2:12:66,Gröttner Roht GbR,laptop-58.haenel.de,29.498027,17:43:44,Celle,4168332
"97,06 €",2015-03-25T12:26:48,America/La_Paz,Angola,drei.mp3,7a:54:dc:7f:ba:32,Heuser AG & Co. KGaA,lt-82.bloch.org,20.980476,13:11:38,Havelberg,2016
"3,30 €",1985-02-25T22:48:55,America/Bogota,Mikronesien,schreiben.webm,8f:c3:cf:e0:e8:fd,Wirth Scholtz AG,web-94.ditschlerin.de,15.124301,17:48:05,Hechingen,30389
"81.259,09 €",1985-02-05T14:23:03,Asia/Choibalsan,Cookinseln,zu.bmp,96:ca:91:d8:37:ea,Geisler Weimer e.V.,laptop-26.koester.com,46.267917,00:44:01,Geithain,409
"29.526,21 €",2020-01-17T17:17:16,Europe/Chisinau,Turks- und Caicosinseln,Schwester.mp3,58:8f:e6:8d:f2:04,Baum Döhn Stiftung & Co. KGaA,db-75.juettner.net,-29.717753,17:24:43,Schleiz,0
"7.698,68 €",2016-10-11T06:39:29,Europe/Andorra,Serbien,bald.avi,31:29:bc:71:38:95,Patberg,laptop-14.wirth.de,-130.928093,08:11:54,Bamberg,3220
"662,64 €",1991-03-24T13:19:49,America/Guayaquil,Nördliche Marianen,waschen.flac,2d:1a:df:a2:01:62,Wernecke Zimmer GbR,lt-81.dowerg.com,-76.188500,11:19:12,Moers,667265
"1,27 €",1983-05-15T11:41:15,Europe/Vienna,Palästinensische Gebiete,werfen.png,92:7e:9d:6e:2d:93,Zirme Blümel GbR,email-40.bruder.com,-62.921826,02:45:22,Schwäbisch Gmünd,757
"1,71 €",1995-03-06T06:33:33,Africa/Abidjan,Tschechische Republik,sechs.png,bf:24:47:65:b0:f6,Wulf Ernst GmbH,desktop-61.hamann.com,60.081471,17:22:37,Rudolstadt,602829
"33.631,99 €",1996-07-28T15:28:01,Asia/Thimphu,Libyen,gibt.wav,68:d8:0c:7f:e0:2c,Mende Walter KGaA,laptop-50.rosenow.com,49.544016,04:37:05,Göppingen,67190
"2.894,30 €",2017-01-29T15:35:46,Europe/Warsaw,Falklandinseln,Name.txt,20:bd:06:df:66:a2,Trub,lt-60.cichorius.org,145.661894,18:09:39,Burg,800807325
"18,43 €",1981-05-21T17:41:59,Asia/Bishkek,Botsuana,schlimm.txt,ca:49:32:e4:15:ca,Lindau,web-89.kranz.de,5.692488,15:44:42,Calw,22886831
"2,86 €",2008-01-10T17:44:48,Asia/Qatar,Belize,am.css,bb:5d:03:b5:b4:29,Schaaf AG & Co. OHG,lt-75.loos.net,-127.852170,10:04:08,Germersheim,5605928
"9,93 €",1998-07-01T16:03:01,America/New_York,Jamaika,sein.webm,68:7a:cd:77:bb:d8,Hertrampf,desktop-72.butte.com,108.813162,15:50:00,Roth,9836
"120,35 €",2008-05-24T02:18:54,Europe/Budapest,Aruba,laut.xls,40:f5:12:78:d2:ad,Bohlander Stey Stiftung & Co. KGaA,laptop-98.bohlander.com,41.739947,09:45:14,Hannover,154704862
"64.594,40 €",2017-01-15T19:08:43,Australia/Brisbane,Irland,war.ods,a6:76:f5:e8:26:6f,Lorch,db-19.barth.org,-6.637391,21:24:43,Dachau,6
"5.134,62 €",1988-09-28T07:54:38,Africa/Mogadishu,Malaysia,überall.avi,6d:ee:0d:72:47:00,Döhn Pölitz GmbH & Co. KG,web-00.lange.com,-98.308819,18:53:30,Bad Liebenwerda,78991
"57.812,11 €",2016-12-26T10:53:31,Africa/Dar_es_Salaam,Libyen,Herr.mov,a9:35:a1:4e:f1:4d,Herrmann,srv-21.roemer.net,-94.813065,01:29:06,Wernigerode,59
"84.731,73 €",1981-12-31T20:48:37,Asia/Tokyo,Malawi,sieben.png,81:86:21:e9:07:6d,Wohlgemut Hölzenbecher GmbH,desktop-71.rose.com,118.700192,02:59:29,Greifswald,6499851
"11.482,90 €",1975-11-15T02:36:00,Pacific/Galapagos,Papua-Neuguinea,jeder.bmp,60:d7:4d:30:11:8b,Junken OHG mbH,desktop-31.henk.de,-104.591946,20:50:33,Erding,4
"68.586,33 €",1972-03-11T05:52:26,Indian/Comoro,Vereinigte Staaten,viel.avi,3f:54:8d:23:f7:78,Ritter,db-08.stolze.com,145.684619,14:30:46,Gifhorn,6
"6.636,42 €",1973-08-23T21:53:42,Asia/Dushanbe,Salomonen,verstecken.mov,71:e4:c9:72:31:77,Wirth,desktop-59.oderwald.net,27.070697,06:31:58,Ludwigslust,10174
"2,46 €",1991-12-30T22:26:04,Europe/Skopje,Guyana,wieder.flac,2e:4c:78:90:c9:c5,Eckbauer,db-05.klemm.de,111.604383,22:15:21,Schwarzenberg,8827
"92,69 €",1978-02-24T07:23:33,Europe/Dublin,Côte d’Ivoire,das.json,d9:24:2b:95:ba:a2,Ruppersberger Rosenow OHG mbH,db-25.bender.org,45.527914,21:30:04,Mühldorf am Inn,4901
"48.296,28 €",1971-07-07T16:41:52,America/Costa_Rica,Südafrika,Musik.avi,c4:e6:3d:60:2a:e7,Mende,lt-67.niemeier.com,53.264817,23:54:22,Tecklenburg,44
"6,31 €",1984-08-03T02:15:25,Africa/Blantyre,Schweden,zeigen.docx,7a:47:60:de:0e:14,Gumprich e.V.,email-92.hermighausen.de,-1.167065,10:00:15,Stadtsteinach,15
"3,52 €",2003-11-26T08:20:27,Africa/Asmera,Singapur,Nacht.css,41:89:8d:3e:2f:d8,Weimer GmbH,db-95.beer.net,58.057351,16:57:06,Hechingen,59
"256,93 €",1981-07-30T20:00:47,Atlantic/Cape_Verde,Vietnam,warm.odt,f9:c7:42:80:bd:8e,Gerlach Tlustek AG & Co. KG,desktop-66.stiffel.de,86.367024,05:06:01,Uffenheim,4436616
"914,95 €",2008-03-03T09:51:43,Africa/Lagos,Frankreich,Nacht.json,8b:7b:87:23:c4:d6,Heuser AG & Co. KG,lt-56.luebs.com,146.941093,05:10:04,Schleiz,3149683
"694,43 €",2021-05-14T19:56:35,Europe/Andorra,Indien,Leute.ppt,84:b3:c9:8a:f4:6b,Siering,email-01.hauffer.net,-10.686209,05:50:20,Rathenow,49
"85,93 €",1994-11-17T22:29:32,Europe/Prague,Monaco,sitzen.pptx,33:62:2d:49:12:5d,Thies e.V.,db-46.etzler.com,-34.734143,08:44:50,Kassel,2
"75.122,73 €",1993-11-15T20:18:36,Africa/Casablanca,Nicaragua,gewinnen.csv,a2:43:52:05:1e:0a,Vogt Martin Stiftung & Co. KGaA,desktop-99.hoevel.de,-73.349107,13:39:51,Kaiserslautern,2
"51,69 €",2012-11-29T11:57:01,Africa/Conakry,Belarus,geben.odp,2d:f7:25:18:51:09,Lindner,web-06.briemer.org,110.264359,14:34:06,Parchim,731036262
"4,83 €",1991-07-09T01:36:56,Africa/Tunis,Monaco,lustig.avi,14:69:be:85:26:f8,Eigenwillig Kraushaar KGaA,email-47.mans.de,-14.297400,20:14:02,Eckernförde,4126
"8,57 €",1973-12-30T14:21:38,Africa/Douala,Niue,wollen.tiff,29:d7:78:56:ce:a6,Gieß AG,laptop-55.plath.net,-34.012984,09:28:08,Regen,6763508
"15.039,27 €",2020-09-25T03:09:01,Indian/Maldives,Antarktis,werfen.numbers,23:3b:12:e7:ca:c7,Beer AG & Co. KGaA,lt-47.ladeck.net,81.442402,03:04:18,Amberg,61
"379,72 €",1996-07-30T13:34:52,Pacific/Kiritimati,Bulgarien,alt.flac,5c:b2:f2:c3:e7:e7,Schmidtke,laptop-46.haering.com,128.770733,07:37:25,Malchin,166
"66.145,35 €",1995-08-18T16:30:28,America/Costa_Rica,Liberia,öffnen.pdf,d5:f3:9f:d8:75:a8,Margraf Krein KGaA,db-20.becker.org,9.638239,17:33:57,Uelzen,881125
"0,57 €",1998-10-05T05:18:49,Europe/Vilnius,Somalia,nennen.mp3,cd:b7:79:75:55:5e,Hahn,email-71.holt.net,-67.211922,10:21:39,Backnang,720
"651,87 €",1990-01-01T02:06:07,Africa/Asmera,Kanada,Tisch.wav,7e:6a:a0:fa:eb:7b,Kensy AG & Co. KG,email-65.doering.net,162.192493,06:26:29,Görlitz,5190557
"329,64 €",2004-02-04T13:59:30,Africa/Freetown,Aruba,hängen.jpeg,69:43:af:20:63:68,Benthin Klingelhöfer AG & Co. KGaA,lt-88.margraf.org,52.267829,19:58:07,Kehl,9
"63.789,20 €",2020-07-26T02:00:29,Europe/Tallinn,Syrien,tun.bmp,90:69:a3:ff:17:2d,Stadelmann AG,desktop-00.grein.com,-34.548805,19:12:32,Lübben,85938
"77,35 €",1978-10-11T10:43:47,Europe/Amsterdam,Mikronesien,und.jpeg,b7:6c:a1:9b:df:36,Biggen Stiftung & Co. KG,desktop-89.trubin.com,158.298406,10:31:35,Hannover,5556
"8,10 €",2007-05-28T05:18:37,Africa/Cairo,Amerikanische Jungferninseln,drei.bmp,1e:c9:12:d2:e0:ac,Henck Eberth Stiftung & Co. KGaA,lt-91.meyer.com,-96.144487,11:02:40,Norden,91737
"70,48 €",2018-07-15T10:11:09,Europe/Vatican,Somalia,gut.mp3,2b:6b:72:fc:5b:62,Mies,db-07.zirme.de,-119.181376,07:07:45,Waldmünchen,53875754
"7,61 €",2018-08-02T10:41:47,Africa/Maputo,Äquatorialguinea,gestern.key,43:dd:d7:51:88:37,Radisch Mitschke e.V.,email-78.beyer.net,-91.027803,20:53:33,Burgdorf,639995
"2.199,07 €",2004-07-29T01:59:37,Asia/Seoul,Marokko,Essen.js,2a:99:1f:6f:34:d0,Holt AG,srv-82.stolze.net,-35.492088,06:15:04,Wiedenbrück,79
"50,37 €",1983-06-20T11:50:47,Asia/Rangoon,Sudan,Wort.flac,c0:c8:0d:9f:e6:56,Gehringer Rädel e.G.,web-25.seifert.com,-40.105390,13:56:52,Scheinfeld,39039206
"77,50 €",2003-02-07T02:04:06,Asia/Seoul,Monaco,Mann.png,e6:c9:09:ad:c3:50,Putz,desktop-66.segebahn.com,63.809508,11:44:14,Pirmasens,44368506
"37,11 €",1985-07-04T10:59:18,America/Grenada,Amerikanisch-Samoa,Pferd.webm,45:87:bd:52:66:9d,Steinberg,srv-21.adler.com,166.684984,06:52:51,Darmstadt,57
"489,71 €",1995-08-08T21:10:50,Asia/Karachi,Äußeres Ozeanien,vom.css,92:c3:5e:87:57:cb,Gotthard Noack GbR,email-08.lehmann.de,42.799633,17:05:50,Sankt Goar,35
"66.308,61 €",2016-07-30T07:26:22,Asia/Bahrain,Costa Rica,jetzt.mp4,0e:f0:55:94:96:b1,Kostolzin OHG mbH,db-02.wulff.de,-36.083074,06:10:34,Jessen,67571
"8.360,13 €",2000-07-18T12:15:13,America/Caracas,Aserbaidschan,verkaufen.flac,aa:f7:8a:38:89:53,Mangold,srv-18.schottin.de,-8.045208,08:12:36,Großenhain,14392686
"10,08 €",2014-07-13T21:34:59,Asia/Hebron,Lesotho,nun.mov,95:53:b3:00:34:7a,Hermann KGaA,srv-09.benthin.com,166.659331,03:36:19,Görlitz,95410
"8,06 €",1998-12-31T16:50:48,America/El_Salvador,Guyana,Opa.jpeg,95:b3:58:b1:52:db,Trub Sager AG,desktop-95.mitschke.com,104.789809,08:09:16,Füssen,9155913
"99.763,17 €",1987-02-10T13:39:55,America/St_Kitts,Gibraltar,gehören.txt,91:ad:23:52:bf:8b,Becker Stiftung & Co. KG,desktop-91.heydrich.de,138.508612,01:41:20,Lichtenfels,3490
"0,94 €",2003-06-25T14:16:38,Europe/Vaduz,Swasiland,selbst.png,3d:34:3b:ab:a7:2a,Heydrich GmbH & Co. KG,laptop-49.metz.com,-78.050530,01:29:34,Miltenberg,75314801
"5.484,60 €",1981-01-14T23:31:55,Africa/Maputo,Äthiopien,weit.txt,a0:68:d6:4b:a8:f5,Linke Kusch AG,laptop-42.nette.de,-138.606939,05:34:12,Wittstock,7
"867,19 €",1973-04-22T16:16:41,America/El_Salvador,Bhutan,Fenster.pages,aa:1d:a7:14:1a:19,Beier Rudolph OHG mbH,email-54.kambs.de,-132.224072,12:18:52,Amberg,0
"48,47 €",1985-06-02T13:36:39,Asia/Aden,Sudan,beißen.jpg,74:16:ba:4b:f7:c2,Sontag,desktop-96.textor.com,81.144794,09:40:13,Marktheidenfeld,585
"60,92 €",1991-12-16T22:07:53,Africa/Lagos,Pitcairn,Schüler.css,34:79:4d:b2:f0:c2,Schönland GmbH & Co. KGaA,email-63.schwital.org,-25.653361,05:10:04,Dinslaken,837145609
"8.350,16 €",1983-02-26T10:54:26,Asia/Tbilisi,Tadschikistan,zusammen.webm,3d:28:9e:0f:e3:01,Girschner GmbH,desktop-28.holt.com,42.650604,09:16:32,Hersbruck,672
"8.490,86 €",2016-08-06T16:04:34,Europe/Vatican,Tokelau,warum.flac,96:48:df:46:e5:0f,Gunpf Möchlichen KG,srv-07.ladeck.de,-90.256599,07:17:50,Backnang,180974
"52,27 €",1976-04-02T21:37:13,Africa/Conakry,Peru,Himmel.flac,aa:98:00:af:dd:f5,Kranz Ullmann GmbH & Co. KGaA,desktop-42.benthin.de,177.983214,23:53:43,Paderborn,3
"668,16 €",1989-01-28T06:24:26,America/Montevideo,Nördliche Marianen,vier.pptx,1d:f2:ba:38:80:15,Beier Trub GbR,email-05.ditschlerin.com,-4.124901,19:08:06,Lobenstein,580
"48,05 €",1997-05-13T23:11:17,Pacific/Truk,Grönland,Zimmer.wav,4f:a3:3a:93:d1:39,Stiffel,desktop-35.rust.com,96.177267,12:30:27,Osterode am Harz,3
"45,42 €",1996-03-12T08:47:50,Pacific/Nauru,Kap Verde,zum.mp4,42:5a:f1:90:31:c1,Weller Reinhardt KG,web-21.sontag.com,35.306369,23:19:35,Rothenburg ob der Tauber,513961066
"22,66 €",1974-05-16T23:34:39,Atlantic/Madeira,Äquatorialguinea,heute.mp4,0e:c9:09:6b:a9:3c,Drubin Hahn KG,web-06.adler.org,123.997838,19:38:53,Rochlitz,4682
"32,23 €",2011-06-30T06:30:37,Africa/Addis_Ababa,Südgeorgien und die Südlichen Sandwichinseln,deshalb.xls,68:b6:7c:93:f3:ac,Lübs,email-74.boerner.de,78.342459,06:24:42,Coburg,49595776
