web-70.ward.com,04:33:35,4884036,"$2,902.69",15.459225,Perkinsfort,Bihari languages,aa:fa:6b:2d:24:02,44.393611
laptop-80.mcdonald.biz,14:49:09,5117702,$65.94,58.7700625,West Fiona,Bosnian,4b:53:cc:f1:e6:04,-77.016190
srv-21.marshall.info,21:54:20,16777711,"$72,813.62",68.081087,Stewartbury,Bihari languages,1b:3f:59:35:3f:d8,164.698740
desktop-45.murray.com,16:40:21,3,$19.62,76.664655,Oliviamouth,Belarusian,03:62:5b:d9:7b:c6,-102.350041
srv-50.clarke.net,19:07:35,8462040,"$38,568.17",18.725650,North Paul,Kashmiri,f2:b8:41:36:24:f2,-15.593888
db-86.kennedy.com,15:50:43,41769548,$30.98,43.4305115,South Russellfurt,Armenian,24:aa:1d:c9:71:70,153.379129
web-91.andrews.co.uk,14:43:39,53,"$34,404.63",75.777882,West Ruthfort,Lao,b7:2a:df:91:db:9c,-171.742719
lt-10.graham.co.uk,10:10:51,421759,$607.06,26.2255885,Louischester,"Sotho, Southern",01:f6:d5:2b:97:35,113.908542
desktop-05.bailey-chamberlain.info,22:12:40,28,$300.90,29.065578,Lake Danielleport,Hindi,f0:4e:37:af:9c:16,-172.391777
desktop-63.thompson-west.net,04:40:51,693114,"$55,841.73",-62.793194,Glenntown,Northern Sami,38:5a:0c:33:08:d0,86.372089
lt-35.cox.com,16:27:03,32542740,"$88,788.45",-63.734119,West Dennisshire,Samoan,95:2e:59:b7:c4:29,-96.583742
srv-63.field-douglas.com,07:42:54,251454,$2.04,27.4378955,Port Simon,Gaelic,75:66:4e:36:6c:d4,-86.426754
web-45.bates.com,21:17:56,672,$0.37,-5.899304,Lake Philip,Tamil,28:a7:9e:fc:18:b9,-101.622627
email-00.richardson.org,12:43:14,8582010,$46.74,-17.6324575,Rachaelport,Sinhala,75:75:ce:1d:87:2c,-132.951519
email-08.wright.com,03:39:12,1291,"$22,828.13",40.5070945,South Jasmine,Zulu,69:2f:ec:a2:7b:14,121.079018
web-00.gardner.info,00:02:55,222,"$6,971.19",-49.312033,Alberttown,Komi,77:b5:64:8d:80:b7,-28.189302
desktop-12.ahmed.org,21:34:26,652844,$323.27,53.7176845,Powerland,Fulah,f6:97:3f:e1:fb:5a,153.829838
lt-46.allen.co.uk,20:42:14,98896,$7.97,-8.6870695,Carpenterville,Interlingue,95:c1:d9:74:ef:d5,-28.835267
web-50.sanders.com,08:46:11,53,"$6,216.92",-27.6736885,Ellieburgh,Azerbaijani,39:e4:9f:3a:73:21,-65.874819
web-11.smith.org,03:59:46,68697,"$18,854.97",71.6684635,Port Sally,Belarusian,a7:2a:ec:fd:09:f4,156.874189
web-07.perkins.co.uk,09:06:20,69,$4.80,-29.3124715,North Neil,Ido,2f:a6:4e:2e:c6:1b,-60.519472
lt-92.fox.org,19:53:23,9185,$6.08,76.3789445,South William,Telugu,71:06:03:a3:a2:2f,-24.640706
lt-35.miles.com,10:22:07,3299546,"$2,673.88",-8.4841625,North Samuel,Vietnamese,7b:2d:bc:af:c4:e4,19.491130
web-16.parkes-howell.org,19:33:27,1278,$70.31,-39.1457935,East Danielle,Northern Sami,04:ec:4e:1a:5d:d2,166.131604
lt-99.allan-cook.com,07:16:31,38872058,$491.56,29.7245415,South Hayleyton,Greek,65:f1:f8:3c:a8:44,-32.632171
lt-07.campbell.info,10:46:23,126,$89.24,23.120945,North Katyside,Urdu,b7:54:14:5a:76:d9,37.852512
lt-62.jones.com,04:13:33,848,"$31,968.08",-47.0886525,East Kevin,Wolof,47:68:61:d2:41:85,178.082592
srv-87.hill-webb.info,08:25:48,16708,$498.60,1.097046,East Ritaborough,Marathi,31:66:7f:3f:5c:e7,111.925249
web-30.page-cooke.org,03:01:09,15,$47.91,73.6449955,Port Sarahborough,Tswana,e8:ee:75:52:d6:3f,-61.434503
web-56.wilson.com,22:31:35,2,"$93,964.67",-24.433030,Pearcechester,Tigrinya,52:f2:4f:11:1b:ff,-76.883105
laptop-45.read.info,00:31:33,2593578,$1.63,-7.224058,East Louisetown,Armenian,07:52:e1:0c:a3:e5,-165.201418
laptop-84.williams.co.uk,13:09:12,35,"$12,745.20",44.944223,Pritchardtown,Panjabi,b7:85:ad:22:b9:63,136.879265
desktop-07.robinson.com,02:53:41,137214,"$87,722.37",26.368587,Lake Markstad,Interlingua,87:5b:1f:f3:b4:3a,147.788813
laptop-02.nelson.com,06:25:38,92695,"$5,057.25",4.4417125,West Beth,Cornish,72:27:c7:5a:cd:65,81.281235
desktop-17.wright.net,16:14:33,815,$447.35,-13.7170675,Lake Helentown,Malay,b2:ce:df:3c:72:67,127.313967
lt-09.clarke-thomas.net,01:16:58,100,$913.19,32.338026,West Meganstad,Kanuri,f2:64:87:ed:4d:fd,91.421695
web-62.edwards.com,22:10:12,28,$71.33,-60.601309,Port Lauramouth,Latvian,c0:e1:95:bd:fa:d1,-60.755067
desktop-43.hughes.biz,22:21:31,15,$72.09,89.7621925,Port Lesley,Bislama,19:16:4b:0c:79:14,38.985433
lt-01.richardson.com,06:11:25,705887416,$28.20,86.504025,North Keithborough,Somali,7d:d6:dd:52:f3:20,-14.844126
db-18.lawson.com,18:48:01,36489139,"$2,141.98",70.7122315,Annaborough,Cornish,51:6d:a1:3c:60:0a,159.215845
laptop-56.benson.com,13:43:45,108590283,"$7,841.55",27.2693245,South Alison,Arabic,9c:d8:7f:13:f5:89,-4.749029
laptop-47.farrell-lloyd.biz,19:01:28,77821286,"$51,706.36",-89.3192805,Port Ambermouth,Swedish,7f:3d:14:6a:a9:b4,171.736380
email-14.roberts-saunders.info,11:19:12,521835,$962.90,39.5981245,Lake Maria,Faroese,72:b6:c6:78:28:58,178.046244
lt-03.smith-young.com,01:50:36,199,"$4,869.31",27.4321695,Mauricemouth,Indonesian,d2:1c:1b:d7:fa:6f,-144.658068
email-98.stephenson.com,01:01:48,5,$759.59,87.1257065,South Mandyburgh,Bengali,0c:81:1d:07:fb:ff,81.242066
desktop-12.turner.net,05:54:08,93800593,"$34,810.19",62.788497,South Victoriaburgh,Ewe,4a:79:a4:2b:77:41,129.317958
web-92.carpenter.com,13:43:52,88,"$7,301.03",31.683736,Francesbury,Yiddish,b3:b4:95:48:88:8d,-65.208513
lt-26.cooper.co.uk,08:12:21,983261,$5.37,31.4998025,Port Geraldineport,Sindhi,58:24:69:69:c8:ea,-164.885395
desktop-83.bolton.com,20:51:51,538,$6.19,28.1857075,Jonesstad,Dzongkha,17:38:77:83:42:01,-37.844978
web-47.gardner-robinson.biz,09:01:12,156725644,$4.32,50.0317815,Suzannechester,Georgian,34:1e:c3:3f:09:56,-86.915063
db-57.burrows.com,21:27:50,48,$467.45,-29.766333,Harveyville,Latvian,28:a6:d9:2b:60:96,116.127625
laptop-74.sutton.com,12:02:06,72,"$1,906.35",-27.283506,Robertsburgh,Yiddish,5e:ba:07:91:97:d7,116.509592
desktop-80.young-jones.org,01:50:47,8,"$5,744.08",62.314782,Jenkinsview,Norwegian Nynorsk,2a:48:07:b5:e4:69,146.208973
desktop-32.carr-richards.com,21:26:32,28,"$68,119.74",89.8369065,East Fionahaven,Ossetian,ce:0f:f2:52:8f:6d,-31.755609
web-96.jenkins-burrows.info,20:59:57,6880,$81.06,-30.6380915,Baxterberg,Kinyarwanda,64:12:7e:3c:e4:a1,87.192556
srv-37.phillips.com,13:22:19,290647,"$9,041.00",37.739406,Lake Nathanfort,Chamorro,97:9b:2b:0e:bc:25,-142.182409
lt-08.haynes.info,09:08:44,699921,"$4,098.90",-22.163053,Pollardview,Chamorro,a7:cf:ac:9a:60:14,-149.797678
desktop-27.baker.info,08:07:37,2,$208.89,-20.161705,Port Marilynton,Swedish,6b:ad:eb:26:97:11,101.209999
laptop-94.morton-barton.com,14:28:23,90071,"$5,490.36",-39.001359,South Terrybury,Manx,7d:b8:17:63:14:ec,-131.891669
desktop-12.north.biz,18:43:49,59,"$24,420.84",-72.3148995,Port Glenborough,Chuvash,8a:1b:30:b3:b6:28,-38.194671
email-93.cooper.com,01:44:49,12577344,$980.55,27.315562,East Gail,Bihari languages,b0:2b:2e:47:86:3c,-86.883966
laptop-22.benson-welch.com,19:39:59,0,"$9,347.94",32.4923735,Marialand,Marathi,97:28:14:3c:2b:3f,66.106995
email-69.shah-watson.com,05:02:57,14725143,$570.66,5.787197,Lake Tony,Javanese,f6:25:d6:b5:f8:7f,91.813061
laptop-18.gilbert-humphreys.com,11:12:35,931243,$1.80,-76.227225,North Oliviaview,Kannada,57:a7:4e:1a:02:7a,-63.454133
web-39.hart.co.uk,08:42:57,3072986,"$3,977.55",-3.979120,Coleborough,Shona,9c:97:d1:57:bd:54,-17.810697
web-18.henry.info,18:50:07,49938,"$54,098.65",-2.671453,West Jemma,Kanuri,56:01:18:d1:6e:1a,17.657622
lt-87.riley-smith.biz,02:03:51,9569,$415.02,53.5425985,East Barbara,Pali,73:d7:8b:b7:e4:27,23.008146
web-14.williams.com,14:53:57,34499,"$78,339.20",-70.952861,Heatherbury,Kashmiri,16:3f:df:98:a5:02,13.744309
desktop-31.smith.com,23:21:51,30617,"$1,243.10",-53.526031,West Jodie,Chuvash,43:34:b4:e3:61:bc,-4.208896
srv-07.gibbs.biz,08:51:39,311687,"$23,291.61",85.486466,North Callumton,Kikuyu,32:28:7c:19:7f:15,113.737645
laptop-89.rogers.com,00:44:44,6770533,"$15,958.07",65.3655075,East Stephenville,Ewe,71:84:26:45:d2:97,42.067976
email-91.harrison.com,01:06:23,724,$6.64,24.587377,North Diana,Hausa,f3:3d:2e:ca:52:1a,33.153898
email-09.coles.com,05:39:45,8778031,"$8,639.51",-65.8564355,North Ashleigh,Nepali,8f:92:cc:8d:8e:b5,-179.199872
web-64.smith.info,12:38:23,49832519,"$2,621.61",-78.353834,Banksbury,Bulgarian,bc:b6:61:32:26:1f,-158.324743
email-99.jones.com,03:25:56,9653503,"$34,689.43",30.9176325,Haynesland,Malay,50:df:4a:86:c7:d0,22.782750
laptop-88.harris-burrows.com,06:54:34,67354,"$4,497.96",-0.729882,West Kayleigh,Hindi,d6:bf:20:a2:a4:26,159.845402
email-53.gill.co.uk,03:43:46,938237,$66.91,3.412705,North Eleanor,Albanian,7b:26:e5:d6:60:82,148.199215
desktop-75.jackson.biz,18:52:02,530887,"$8,824.44",57.4996425,Lake Stanleyfurt,Tibetan,4d:ef:93:5d:87:43,-64.573901
email-97.walsh-robson.co.uk,18:04:33,5,"$89,164.32",-12.4920045,Ameliaport,Swahili,a3:b5:b2:e2:c4:f2,40.360680
lt-90.freeman.info,19:34:41,6229,$370.91,-70.2644145,New Patriciashire,English,a7:0a:f1:01:c5:cf,85.477537
db-62.roberts.net,04:38:21,3,$604.60,37.426965,New Sean,Uighur,b6:f9:d8:cc:ce:93,-99.907455
email-41.elliott-howe.biz,04:33:39,20330303,$894.73,-34.9205825,Patelside,Cree,56:a2:c7:78:12:0a,-105.191759
lt-09.chapman.com,19:55:08,33,"$4,135.40",64.832873,East Russellborough,Bulgarian,a6:f9:ce:45:30:4c,42.798065
email-09.clark-holt.com,02:55:32,3935,"$51,562.92",89.8576145,New Guyshire,Interlingue,89:5f:e7:c9:c9:77,35.933347
lt-07.holmes-parker.com,10:13:48,11060807,$220.03,4.978512,Parkerstad,Finnish,a2:ef:ed:26:60:49,43.242700
desktop-73.nixon-whitehouse.com,00:00:47,66,$88.12,-81.826551,Lake Sylvia,Dutch,d2:41:19:02:a8:c6,-99.872240
web-25.carter-parker.com,02:45:30,504,"$5,485.22",78.924715,Mannborough,Serbian,f8:a7:4d:43:78:2b,3.412451
email-19.houghton.com,22:55:10,7,$34.66,37.519858,East Carol,Gujarati,5e:b1:00:ea:2e:72,-122.646324
db-11.brown-robinson.co.uk,13:14:01,23,$95.22,34.5753415,East Ellie,Welsh,44:25:75:0b:31:a9,-130.433306
srv-34.lucas.com,12:27:51,49196244,"$38,851.94",20.8374075,Stanleyville,Ido,ea:89:7b:8d:63:cf,-158.095804
desktop-11.briggs.com,09:08:27,55941016,$99.20,-5.435322,North Joanna,Fijian,4e:20:51:60:ae:3d,16.756865
laptop-77.richards.com,13:07:53,462670860,"$36,165.94",37.3277165,Anneberg,Afrikaans,72:4b:af:94:e0:71,-37.531060
laptop-25.thorpe.org,04:49:38,550,"$3,587.60",-20.8872985,Milesville,Afar,6f:66:21:32:49:fc,-110.701875
lt-41.edwards.com,03:10:40,5405584,$7.04,33.143751,Stuartstad,Malayalam,af:03:1c:94:e7:7f,-108.103568
srv-00.taylor-dickinson.com,14:58:58,240006,$64.74,-62.945195,Jeffreyland,Slovenian,21:c3:06:5c:b7:b1,-108.970000
srv-47.cox-lewis.co.uk,07:21:19,496665967,$6.27,50.5171495,Margaretfurt,Hebrew,ae:45:bb:8c:b6:00,38.448251
laptop-75.carr.com,18:04:48,7340,$789.75,71.6439065,Jayborough,Bambara,2e:4b:97:32:b1:13,-40.946725
laptop-88.smith.net,08:44:20,46,$26.69,-4.370146,Port Kayleighstad,Kalaallisut,8e:93:79:4a:ac:da,-65.263480
web-11.vaughan-cooper.com,05:22:20,5718439,$284.17,-15.3734055,Smithton,Interlingue,60:e1:55:c5:7a:b4,-76.180866
laptop-61.black-cole.net,02:00:33,39677,$895.20,-27.6057155,Hayleyshire,Kongo,55:cd:16:db:44:6a,-169.048982
web-61.davies-mahmood.info,01:20:33,8,"$2,392.24",79.7773465,New Rossburgh,Dzongkha,de:35:3a:30:54:1c,-35.122574
lt-65.young.com,01:46:02,7005,$47.17,-3.7668105,Milesburgh,Hindi,9d:4b:09:de:ff:48,-1.197461
web-72.martin.com,21:50:30,84524,"$88,654.97",20.171882,Lake Brendafurt,Dzongkha,14:5c:00:a2:60:c8,-44.290014
lt-67.atkinson-alexander.com,17:49:28,516379069,$91.86,-0.0221595,Port Valerie,Sindhi,a2:d5:ac:e4:c3:23,-29.152846
web-18.wyatt-watson.com,21:13:17,209408319,$813.88,-34.7865215,East Beverleyfurt,Bengali,72:cc:3d:98:48:ee,-167.394223
srv-92.hudson.com,13:19:12,63,$58.43,88.5268865,West Howardport,Ukrainian,89:9d:89:df:c1:e2,-70.992309
db-71.flynn-smith.com,05:58:00,6,"$1,872.75",-32.226485,Port Nigelchester,Kuanyama,82:d5:b1:36:3c:65,-11.619169
db-15.page.info,20:55:25,76065,$51.26,-73.464095,West Barbaramouth,Ojibwa,1e:8d:f9:ca:07:c5,107.701916
db-01.chapman.co.uk,04:32:45,67,$843.99,-46.605469,East Ross,Ido,0f:48:63:6b:05:5f,88.744220
lt-80.jordan.com,07:33:07,661,"$8,350.97",10.1011215,Charlenetown,Croatian,46:08:62:68:22:cc,-108.146127
web-06.taylor.com,13:34:59,56,$456.44,-48.5697575,Port Naomiland,Urdu,e8:72:1e:aa:41:dd,164.828774
db-65.barrett.com,22:00:29,81421,"$55,900.20",85.8931435,Pearsonburgh,Hindi,88:c1:97:2f:11:d3,136.589576
lt-00.hyde.co.uk,01:55:11,47361,"$2,286.20",-72.5798445,Phillipbury,Afrikaans,83:a6:21:f1:d1:51,16.462719
srv-75.bates.co.uk,06:43:32,5162,$669.53,12.3139075,Cliffordport,Irish,2f:67:22:5a:14:de,150.685422
srv-31.metcalfe.com,05:09:58,8,$7.06,16.9845685,Lake Jordanstad,Greek,0f:7d:6b:81:44:8a,86.530194
srv-57.smith-daly.org,08:54:51,3646989,$673.97,-28.648089,Lake Sarahchester,Yiddish,87:63:e0:11:02:59,167.732090
db-56.bradley.com,11:24:30,903449,"$22,918.34",-51.2359985,South Brenda,Icelandic,19:91:9a:ba:43:57,20.558953
laptop-86.richards.com,02:17:36,4514780,$557.53,-55.3944875,New Dennis,Chechen,50:3b:ac:56:65:4a,-41.792385
lt-47.rogers-austin.info,02:07:57,87815,$45.43,-18.164103,North Damienhaven,Indonesian,9e:45:8b:59:d2:45,-56.231873
desktop-84.baxter.com,14:05:29,5,$9.21,-41.774805,South Kimhaven,Tahitian,74:2c:92:d4:cd:2d,-21.736916
laptop-27.gilbert-reed.co.uk,17:23:12,272,$29.99,3.6808965,West Natasha,Sinhala,e2:85:c3:06:b4:23,-35.673941
srv-54.roberts-miller.org,08:36:39,75957381,$149.48,-47.238669,Conwayborough,Romansh,e7:28:3c:97:7d:e4,161.505782
lt-87.smith-hancock.com,05:36:17,5,$700.17,-10.121735,East Leon,Tibetan,27:6a:f4:bb:45:02,153.985885
web-36.smith-mason.net,08:50:35,39,$2.01,56.793770,Samanthachester,Northern Sami,2e:0d:c7:d9:09:27,-77.580166
desktop-84.jones.biz,11:34:59,97,$710.94,-67.057629,Lake Allan,Bihari languages,3d:ff:16:c0:ef:26,-4.725788
web-05.boyle.net,12:38:14,6,$46.56,-65.989513,Gibsonhaven,Galician,2c:12:05:66:ab:81,158.351375
web-01.parsons.com,05:56:20,572312284,"$45,502.81",-27.485240,Gemmaside,Ido,ac:99:2f:f3:f6:c5,133.156732
srv-15.yates-chan.com,09:43:52,2139510,"$51,750.21",-60.493412,North Patriciaview,Kikuyu,a5:d4:da:25:ce:f4,150.419986
laptop-16.page.com,08:37:23,82,$77.26,-81.943799,Shepherdborough,Tamil,fe:09:ca:05:fd:ae,-23.104501
srv-64.barry.com,10:24:04,5354,$502.25,-86.5076515,South Ross,Tahitian,63:09:54:40:52:79,-101.409572
lt-71.walton-simpson.net,10:38:45,140361,$1.40,-44.615882,Paulineton,Ossetian,62:26:8e:f2:1a:10,-103.232720
desktop-40.jones.co.uk,20:54:28,527798939,$90.10,-83.1965105,Rhodesburgh,Hebrew,f9:6a:93:a8:7e:69,65.329800
lt-40.myers.org,12:06:43,43713475,$9.98,-63.768338,Jonestown,Ndonga,6e:71:0c:2f:99:82,154.536842
lt-81.howell-herbert.com,20:06:51,2551123,"$5,052.73",-84.9133665,Waynefort,Ossetian,c6:4d:af:de:a6:f1,-0.561708
web-57.yates.org,21:58:24,97217459,$541.41,66.001919,Elliottshire,Chichewa,73:15:4c:44:cd:8d,-92.261206
srv-19.webster.info,23:40:08,725360,$682.20,83.5281675,New Kevin,Nepali,1d:35:28:2b:dc:7b,155.138091
lt-80.watson-archer.net,21:41:26,20946500,"$76,729.11",-33.5901245,Port Timothyborough,Kirghiz,5d:ce:62:7f:82:fd,-20.511768
web-41.cook.com,12:19:31,1102,$5.82,7.151289,Katherineton,Romansh,60:aa:de:29:3c:b7,-106.440409
srv-68.humphries-jenkins.info,10:58:26,16,$89.19,-52.443673,Zoefort,Tagalog,81:8d:99:67:30:79,41.415675
db-09.wilson.com,09:29:40,557,$1.12,36.8991245,West James,Faroese,72:b4:ab:a2:62:71,174.676675
lt-13.robinson.com,05:57:19,4899,$317.86,41.5975565,Paulport,Hiri Motu,ba:d0:31:bb:87:1f,-28.268906
db-97.simpson.com,01:30:33,3,"$27,690.76",23.088718,Shannonshire,Chinese,57:da:c7:a0:8c:f4,60.874541
laptop-13.knight.com,22:09:30,498143,$43.47,70.4666995,East Phillip,Faroese,d9:12:07:2e:36:dc,144.231394
laptop-15.griffiths-taylor.net,00:17:58,358,$0.48,38.6256405,East Joshuaburgh,Bulgarian,4a:5f:0b:d9:6b:b4,-78.976460
db-69.davies.com,02:09:10,1409,"$1,197.07",18.682308,Lisamouth,Ossetian,2a:e0:09:c1:32:ef,18.287302
lt-50.french.com,17:12:13,14,"$32,854.95",2.0870935,Brownfurt,Tajik,0e:43:3f:e0:4f:b8,67.560544
lt-97.clarke.org,00:48:31,586308830,$1.32,-39.9807555,West Dianeville,Macedonian,54:ba:ce:bd:33:94,116.528781
laptop-11.wilkinson.com,02:07:37,2491772,$5.79,-3.133906,Mannborough,Navajo,91:dc:f2:b7:c4:92,163.513182
desktop-10.hodgson-green.net,22:56:43,3474802,"$91,374.27",0.336739,New Rosie,Kurdish,df:ce:78:73:5a:6a,113.993350
srv-48.smith-walker.com,13:54:00,1420,"$41,168.24",2.2564895,East Callum,Dutch,08:96:be:a3:ff:04,63.142742
lt-13.peacock.com,02:35:52,7,$20.76,23.207329,Port Samuelstad,French,df:97:92:79:78:e7,-95.845736
laptop-28.khan-poole.com,00:10:57,1779,$64.20,-21.0112515,Hilaryland,Xhosa,31:fa:83:2e:a8:60,163.425510
web-88.bates-wilkinson.com,02:36:56,6,$812.60,-68.175837,Lake Jamie,Amharic,48:87:95:07:0d:2a,-56.770179
email-34.pearson.info,21:13:07,3,"$18,469.97",-48.909362,Willismouth,Faroese,6b:25:27:57:7f:d8,97.473218
web-79.young-johnson.com,11:20:05,3257717,$1.97,-40.670661,Gracefort,Irish,ae:af:cc:ec:a1:41,-12.554914
laptop-70.price-carter.info,09:57:52,996564292,$36.91,-39.856547,North Justin,Twi,66:d6:b1:b6:a9:62,-45.778125
email-64.brown.org,03:06:23,28209096,"$40,788.27",-73.299683,Taylorbury,Albanian,31:80:41:e6:b6:98,139.080970
web-75.gould.co.uk,16:35:47,54,$69.44,87.409853,Kimmouth,Tibetan,79:0f:4c:4d:bb:11,144.670289
web-77.little.com,02:09:10,54630,$41.61,-15.3585595,Welchburgh,Latvian,99:b9:e3:a7:41:1e,-14.254384
email-26.dawson.biz,06:16:14,275852,"$7,911.66",78.328719,Smithborough,Esperanto,7f:ae:37:f1:e7:95,-126.788108
lt-94.jackson.net,14:17:02,71886471,$30.88,-61.700741,Lake Douglas,Serbian,ea:b8:45:57:ae:2c,176.775184
web-57.waters-brown.com,09:31:15,1,"$9,507.16",21.886386,Kellyborough,Sundanese,fc:89:fb:6c:f6:d7,123.892668
laptop-08.newton.com,12:49:23,489,$751.17,-30.9538725,Port Garryberg,Kongo,b1:06:04:5f:8c:bc,-45.000342
email-25.tucker-scott.info,10:14:03,55677872,$848.47,-72.3138115,Raymondstad,German,c4:64:c6:79:4a:14,-158.566241
srv-62.johnston-murray.com,23:00:44,918,"$9,970.56",-67.3440145,Lake Kirstyberg,Lingala,c0:e5:ea:f0:bc:9c,88.221966
web-16.miah.com,03:04:44,22,$5.38,74.169948,Kennedyville,Sanskrit,f4:5d:c3:de:6a:da,-141.243756
laptop-72.rose.net,21:33:26,749,$0.39,-57.2826675,Pricechester,Guarani,20:39:ae:7e:00:57,-140.112170
srv-25.scott-davies.com,07:17:16,267041712,"$85,148.74",11.8518295,West Joseph,Avaric,00:11:0a:da:d8:4b,-111.095578
desktop-31.metcalfe.com,15:46:54,305973,$91.01,-84.8986675,Bruceview,Tonga,e4:4c:2a:5f:42:9f,28.720579
lt-42.coates-clark.com,01:22:10,7106,$257.52,17.669470,South Reecebury,Limburgan,66:9f:2b:4c:94:91,-3.367651
lt-41.taylor-murray.co.uk,14:39:13,85777,$60.52,36.3877815,Baxterburgh,Aragonese,09:d1:ed:76:e5:2d,-155.623387
srv-99.wright.com,13:18:18,60,$705.79,-38.539833,Port Leonberg,Xhosa,27:a6:0a:bc:d9:02,-167.729219
web-63.cooper.biz,12:07:55,71,"$8,714.80",-3.7140265,Kimberleymouth,Kanuri,84:63:14:7c:98:cf,86.663964
lt-21.harvey.com,05:44:16,0,$0.37,49.171583,New Bruce,Malagasy,fe:19:34:52:e2:80,-100.644865
desktop-16.evans-duncan.org,23:35:59,1674858,$55.31,-83.224735,Baileyhaven,Sango,0b:98:ae:e1:5d:45,169.215039
email-34.mills.com,02:31:44,764247,"$50,671.90",82.6005925,Murphyville,Kurdish,d9:1d:94:e3:29:0c,-115.979984
web-54.grant.com,13:41:04,321369981,"$87,979.58",30.5218175,East Sylviamouth,Tsonga,e8:ea:53:fe:df:24,-95.486783
db-98.parkinson-walters.com,06:59:47,14,$512.91,68.4664825,West Hayleyside,Divehi,14:32:a5:4d:cf:2f,-167.390158
db-67.wilson-hughes.net,04:44:09,211322,$79.51,72.2096995,Smithborough,Igbo,d4:ad:eb:8c:01:f1,16.911859
web-94.gibson-miller.com,16:45:27,6,$1.12,-62.807297,Lake Neilburgh,Haitian,3c:42:b8:a5:6a:0a,38.538610
email-03.poole.com,12:31:52,41910,"$2,836.99",32.4593995,Martinville,Kannada,2c:df:23:7f:79:7e,-8.186583
web-71.holland-marshall.info,09:49:52,41882,$94.46,23.441409,Garethshire,Chuvash,5f:56:72:e4:c9:a3,-106.457817
laptop-98.smith-fuller.co.uk,22:09:19,8,$3.89,12.360400,Mooreshire,Samoan,ec:95:fa:27:e7:52,9.519501
srv-49.stone.org,13:30:57,137,$449.66,77.586490,South Charlene,Sanskrit,b3:8a:6b:ff:66:21,-96.305741
web-05.roberts-horton.com,16:29:46,9603408,"$2,567.69",3.655461,Collinsside,Kannada,9e:c4:de:43:1f:eb,-63.917848
lt-28.griffiths.biz,15:51:41,5913221,$15.16,-27.649307,East Kieranfort,Chechen,f3:3e:16:17:cd:90,-56.249824
desktop-17.ward.com,20:17:47,69,$471.06,73.0452325,Bondside,Slovenian,b3:b6:1f:61:20:e5,-124.113319
email-38.charlton-murphy.com,21:22:30,4,"$33,149.22",45.530640,North Janiceland,North Ndebele,97:6e:18:5e:8e:e7,-168.605671
laptop-24.green-stevens.info,16:25:19,547105257,$34.44,-47.8057525,Lake Lauren,Irish,e0:64:58:17:ad:1d,118.850171
db-24.pope-thomas.com,03:10:16,583,$63.68,8.876250,Carolineside,Indonesian,cd:04:ea:50:b4:c8,54.484623
desktop-49.booth-miller.com,23:49:38,122231,$84.88,58.597989,Anthonyport,Kinyarwanda,ed:7d:22:da:3a:ee,19.735072
db-64.lewis.biz,15:16:09,765807787,$561.99,-7.870737,Port Brett,Turkmen,9d:e8:57:62:15:af,86.769678
laptop-17.bryant-parker.com,00:28:58,3,$914.20,-48.7985175,North Jeffreytown,Sindhi,85:e9:9f:b0:83:e0,-33.344750
web-97.marshall-watson.com,19:36:46,575,"$6,539.67",-48.120648,North Dalefort,Sichuan Yi,d2:b3:ec:95:93:40,76.681040
lt-56.ward.biz,23:13:03,12406757,$132.43,-27.7885635,Smithborough,Kanuri,b8:05:2e:d8:fa:fa,156.459822
lt-71.clark.com,11:35:09,130644,$62.41,-34.618025,Porterbury,Akan,c0:0e:67:ee:b3:28,-49.502627
srv-74.jordan-young.co.uk,10:28:29,942,$99.96,-38.409360,Barberburgh,Ossetian,38:ec:bb:2e:25:0f,-169.997795
srv-15.hughes.biz,20:00:15,5736150,"$11,250.36",-35.9649395,Samshire,Kinyarwanda,c1:27:5b:c8:d6:34,-19.973808
desktop-49.smith.org,07:01:49,303035910,$686.28,4.4980765,Albertberg,Uighur,c6:55:d8:05:25:4e,158.379321
srv-11.clayton-martin.co.uk,09:21:10,61025535,$7.43,53.586559,New Cheryl,Yiddish,d5:4f:9b:61:51:e2,-14.290783
web-80.morris.com,18:09:41,197,$1.41,89.1359405,Rossmouth,Komi,53:c8:47:ee:f1:44,-171.442311
web-13.ashton.com,11:24:47,630955555,$2.53,-11.102530,Butcherfort,Oriya,b2:48:a5:be:32:a1,124.554729
web-63.baker.net,02:20:59,28689,$98.22,85.7307195,South Melissaberg,Malagasy,ec:25:37:14:22:24,-47.872150
web-49.williams.net,16:48:31,814892,"$70,239.01",-19.461636,Lake Henryland,Armenian,81:c8:f9:a5:d3:dd,128.866136
lt-15.walsh.net,06:11:53,7,$563.58,21.4214435,East Neilview,Slovenian,8a:5f:ef:52:43:e0,-83.985313
db-97.smart.biz,02:56:43,224222890,"$9,918.68",14.3789925,Annshire,Guarani,5c:5d:ea:6e:13:90,64.189715
laptop-15.bates.biz,14:28:21,47766701,$89.29,86.5845935,Carolberg,Lao,8d:d8:af:d2:6a:0d,159.603904
lt-59.brennan.com,21:32:08,3458,$385.06,-72.408497,Thomasview,Belarusian,cd:74:a4:d6:63:8f,18.846157
db-38.moore-stone.info,10:38:10,39504,$5.87,-55.612759,Lesliestad,Sindhi,99:94:bf:2d:a0:9c,-42.047787
