file_name,latitude,language_code,company,language_name,city,longitude,hostname,country,bank_country,pricetag,mac_address,random_number,date
occaecati.jpeg,59.389999,wa,"Maier, Scherrer and Bucher",Chuvash,Münsingen,86.088918,srv-45.weber.info,Monaco,CH,$9.00,0a:94:95:94:fd:c6,1847,1988-06-26
odit.mp3,54.6825575,cmn,"Jenni, Vogel and Eugster",Sinhala,Illnau-Effretikon,25.069070,srv-51.wuthrich.com,Yemen,CH,"$7,840.56",6a:8f:6a:e1:2c:f1,329169,2009-02-26
saepe.webm,22.694284,eo,Kessler-Giger,Hausa,Münsingen,-102.941106,web-40.geiger.com,Bahamas,CH,$472.60,19:c2:95:50:76:5a,9,1981-02-28
repellendus.txt,-72.4830435,he,Schenk-Schenk,Greek,Wädenswil,-123.241244,email-35.hasler-stauffer.biz,Liberia,CH,$10.82,3a:90:07:40:a9:3c,83508757,2016-02-09
repellendus.mov,-9.404543,kok,"Brun, Stocker and Stöckli",Venda,Aarau,143.323968,desktop-29.muller.net,Haiti,CH,$4.60,37:9e:ba:ac:1c:8b,28621,2015-09-04
ut.txt,-42.149143,pt,Schär Ltd,Catalan,Vernier,106.307878,email-45.naf.info,Jamaica,CH,"$79,447.42",09:f0:9f:58:c9:d4,333864,1994-08-25
accusantium.avi,7.9137405,zu,Zbinden PLC,Slovak,Yverdon-les-Bains,-109.838529,email-66.pfister.net,Rwanda,CH,"$2,369.62",2e:5e:ee:70:bf:cf,855344,1981-02-20
exercitationem.mov,-33.478949,ru,Hunziker-Gloor,Fijian,Sitten,143.083470,srv-27.mayer.com,Equatorial Guinea,CH,$628.07,13:a7:63:18:49:68,13892,2005-06-04
architecto.json,24.0714445,et,"Schäfer, Hug and Egger",Somali,Oftringen,104.328946,laptop-60.ritter-hofer.com,Comoros,CH,$130.47,ea:50:17:0c:9a:ea,79,1993-06-23
ullam.xlsx,66.3030315,et,Ott PLC,Inupiaq,Luzern,111.231087,laptop-56.steiger.net,Iraq,CH,$678.39,c0:36:8e:0f:87:82,855162,2004-05-02
ratione.js,2.6862385,ln,"Felder, Bauer and Zingg",Zulu,Martigny,143.681541,laptop-71.eichenberger.com,Sudan,CH,"$70,879.68",bb:cf:34:fa:e0:26,1,1974-11-21
odit.docx,68.2680755,ss,"Vogt, Blaser and Fehr",Maltese,Wetzikon,43.405229,laptop-65.berger.biz,Turkmenistan,CH,$526.85,21:2f:97:59:bb:1c,239,1996-08-01
laborum.mov,-19.112552,ga,"Weibel, Bolliger and Scherrer",Hungarian,Muri,-69.676008,laptop-27.bachmann.info,Nepal,CH,$2.01,ab:09:28:78:cb:93,16190562,1978-05-30
animi.html,-18.8546305,tk,Stettler PLC,Sanskrit,Wil,-139.952807,db-88.beck.com,Iran,CH,$776.47,c4:b9:91:3a:ed:57,83271,2005-06-01
eaque.wav,55.891319,os,Gerber-Lüthi,Venda,Zofingen,-163.832078,db-36.buhlmann-pfister.com,Angola,CH,$35.52,f1:9a:ea:78:91:ac,6439600,2005-03-28
saepe.png,46.3319995,lij,Rey-Wagner,Armenian,Opfikon,109.520646,laptop-24.muller.org,Zimbabwe,CH,"$4,951.20",7b:b9:ca:64:84:ba,9998690,1989-11-25
molestiae.webm,25.2628355,fi,Meili-Fankhauser,Lao,Spreitenbach,-31.231468,web-71.mettler.com,Lithuania,CH,$5.03,78:7d:b3:fb:4e:2d,374,1972-11-06
cumque.odp,-71.3042595,mai,Zehnder Group,Hungarian,Herisau,88.336958,db-68.weber.com,Tajikistan,CH,$853.80,81:a2:7d:de:b7:29,5737,1972-11-22
nobis.mp4,-68.8647905,wae,Lustenberger PLC,French,Winterthur,-65.832310,desktop-30.bucher.com,Cyprus,CH,$892.77,34:99:d5:d0:6e:44,23364203,2019-08-06
ab.docx,34.072818,cmn,"Graf, Christen and Bader",Manx,Winterthur,-14.110411,web-38.thommen.com,Cyprus,CH,$12.97,2e:bf:89:d6:d9:f6,680013,1999-01-29
quas.flac,75.716302,th,Lang-Graf,Spanish,Belp,94.865695,laptop-19.schwab.org,Luxembourg,CH,$71.22,e0:21:fd:9f:b7:59,77517791,1982-02-11
dicta.gif,-59.4787745,ff,"Albrecht, Lanz and Hofstetter",Belarusian,Horgen,-11.159811,web-29.egger.com,Brazil,CH,$42.90,27:75:2c:32:cc:74,254684580,1987-11-20
distinctio.wav,66.432545,ja,Berger Ltd,Spanish,Flawil,108.504160,desktop-41.meili-roth.com,Central African Republic,CH,$84.20,3a:0e:bc:a5:5e:86,440326,2011-02-13
porro.mov,-61.8356435,ti,Merz and Sons,Avaric,Le Grand-Saconnex,89.301908,db-36.hafliger-ernst.info,El Salvador,CH,$800.37,61:28:02:d9:b0:ff,95766086,2018-02-12
accusamus.csv,18.0166445,kok,"Seiler, Ott and Lutz",Afar,Lyss,-134.022893,lt-29.bieri.com,Philippines,CH,"$83,649.17",8e:d7:5b:4c:e7:e8,7,1986-05-27
animi.wav,-82.704610,zh,Hauser-Roos,Tahitian,Uzwil,-86.952434,web-94.scheidegger.com,Cameroon,CH,$33.08,d9:b3:37:fd:1a:02,368,1970-12-26
doloremque.wav,18.055621,mt,"Ackermann, Schär and Jenni",Lingala,Le Grand-Saconnex,-163.380776,db-51.schuler.org,Uzbekistan,CH,$401.16,ca:42:d8:7e:9a:67,23,2004-05-12
maiores.json,-51.277687,unm,Herzog Group,Sichuan Yi,Ostermundigen,4.347892,laptop-97.stettler-zurcher.org,Armenia,CH,$951.86,76:e7:81:a8:36:a7,20758,1971-03-06
velit.txt,-35.7584855,ln,Kohler PLC,Cree,Zug,-70.338867,srv-95.frey.com,Greece,CH,"$8,793.26",70:16:58:9e:46:56,435250,1976-08-15
reprehenderit.avi,-58.265792,sl,Probst-Kohler,Lithuanian,Opfikon,-17.901466,web-47.schurch.com,Laos,CH,"$61,894.74",a9:0d:58:bb:fb:93,65885264,2021-05-12
inventore.pages,1.6929175,mg,Ernst and Sons,North Ndebele,Villars-sur-Glâne,-55.324507,laptop-26.stutz.info,Swaziland,CH,$0.04,9c:f5:66:c2:56:d1,38773,2001-06-08
a.html,23.437137,ky,"Ziegler, Benz and Stocker",Ossetian,Wettingen,67.207835,web-81.schaller.biz,Belize,CH,$280.49,e2:76:d0:d8:a6:fa,7619683,1970-12-10
quasi.ods,75.899545,en,"Bieri, Hauser and Brunner",Bashkir,Schlieren,137.477977,db-58.hunziker.com,Belize,CH,"$5,383.14",ac:14:cd:d7:b0:39,4067,1988-06-09
quos.mp3,55.610442,zh,"Sutter, Bolliger and Vogel",Galician,Luzern,108.724738,email-72.stockli.com,Poland,CH,$0.37,97:a1:37:7b:33:b2,2096,1981-06-26
quos.ods,-14.4028085,mni,Egger-Baumgartner,Swahili,Altstätten,-52.264857,db-13.schweizer.com,Togo,CH,$9.45,da:0e:c3:04:11:0b,77542755,2014-11-29
omnis.ppt,31.6481955,hu,"Graf, Näf and Gut",Nepali,Glarus,24.087609,lt-64.bernasconi-aebi.com,Mauritius,CH,$1.03,48:33:43:2f:66:48,1710,1994-12-30
voluptatem.bmp,-1.4871915,am,Gerber Inc,Indonesian,Münchenbuchsee,-119.744043,laptop-10.hug.org,Canada,CH,$369.23,02:6d:05:c1:6c:c9,657,2002-10-07
neque.webm,-38.061734,tg,Winkler-Walder,Luba-Katanga,Binningen,-63.699117,web-56.hofstetter-imhof.com,Bolivia,CH,$4.41,1d:11:20:97:b8:42,36538422,1998-05-11
ea.js,-89.522917,en,"Lang, Stadelmann and Senn",Sundanese,Crans-Montana,-74.091726,web-57.huber.info,Palestine,CH,"$8,838.30",53:10:c9:df:87:ab,84432,2012-05-11
nam.txt,22.376875,byn,"Kaufmann, Lustenberger and Flückiger",Bislama,Nyon,-160.367854,db-58.staub.net,Mongolia,CH,$21.01,83:3f:42:53:7f:c5,156903,2022-05-01
sit.css,1.6332935,ta,Häfliger-Meyer,Galician,Frauenfeld,54.859354,email-27.ammann-steiner.com,Suriname,CH,$7.94,d9:0b:8f:1c:27:80,2057,1999-03-02
ratione.mp4,-9.230356,ar,"Steinmann, Stutz and Senn",Yiddish,Münchenbuchsee,-160.552124,web-15.frick.biz,Myanmar,CH,$60.10,f7:47:18:2b:f7:ea,425,2015-02-01
deserunt.webm,27.026626,sc,"Wegmann, Hotz and Lehmann",Norwegian Nynorsk,Bernex,-61.743689,srv-29.merz.com,Antigua and Barbuda,CH,"$66,949.29",1e:e9:25:dc:02:67,2424,2010-10-26
nisi.bmp,-79.6860365,ha,Schnyder and Sons,Herero,Steinhausen,51.184584,desktop-88.bieri.com,Namibia,CH,"$28,255.13",7b:e9:62:bc:b2:6f,8418758,2019-12-24
fugiat.pptx,-42.2660165,mg,Kaufmann-Stettler,"Sotho, Southern",Martigny,-101.362312,db-79.sidler.com,Nepal,CH,$2.93,57:08:b4:57:55:6f,9926130,2011-12-04
pariatur.xls,11.173572,ts,"Käser, Hodel and Imhof",Pali,Crans-Montana,-78.520101,desktop-88.fankhauser.info,Uganda,CH,"$8,203.61",cc:37:b9:b8:0c:d0,7311,1983-09-07
accusamus.xlsx,-49.4866445,kl,"Wüthrich, Hürlimann and Staub",Tatar,Versoix,83.054808,desktop-09.sporri-buhlmann.com,New Zealand,CH,"$93,263.70",5f:64:bd:ef:93:85,6,2006-06-20
consectetur.mp3,78.515880,ha,Häfliger Inc,Fulah,Binningen,-113.464902,db-22.bernasconi-winkler.org,Italy,CH,$9.89,34:65:66:d9:e5:21,7983678,1991-10-16
atque.html,73.7548675,sv,"Siegrist, Iten and Mettler",Nepali,Ostermundigen,48.745508,db-53.steiger-erni.com,Senegal,CH,"$48,513.07",22:c5:f5:53:d2:f7,44,2017-07-02
possimus.txt,0.066053,raj,"Jäggi, Wirz and Schumacher",Sango,Riehen,-100.420669,email-57.grob.info,Antigua and Barbuda,CH,"$6,435.39",59:ea:c7:c8:94:68,5,1993-01-11
suscipit.jpeg,77.445663,ne,"Leunberger, Bernasconi and Hofmann",Fijian,Frauenfeld,-56.235830,db-23.kalin.net,Albania,CH,"$88,115.89",ae:34:c8:5e:10:be,232217,2012-06-29
necessitatibus.pages,-1.256868,tcy,"Schmid, Herzog and Fischer",Northern Sami,La Tour-de-Peilz,161.359380,web-15.siegrist.com,Guinea,CH,$66.49,b9:6f:c2:e1:3e:47,1050,2001-08-10
exercitationem.flac,-54.8192625,mr,"Lanz, Aebi and Meili",Yoruba,Schwyz,106.013492,laptop-30.hunziker.com,South Korea,CH,"$8,382.92",c6:8f:aa:cf:4f:61,6412,1985-08-20
sunt.avi,59.3284135,oc,Steinmann-Meier,Danish,Wetzikon,158.798276,lt-55.gut.com,Malawi,CH,$36.37,0d:39:1d:a3:85:0d,1411,1987-07-16
ipsam.wav,-88.2032385,kw,Hasler-Bühlmann,Oriya,Muttenz,151.200900,laptop-36.wuthrich-forster.net,Saint Vincent and the Grenadines,CH,$10.45,ba:fe:27:57:4a:8e,225,2003-06-11
vel.mp3,-81.7402065,cy,"Scherrer, Hofstetter and Merz",Mongolian,Chêne-Bougeries,-60.625632,db-53.stauffer.com,Nigeria,CH,$9.41,5b:6a:37:6f:8c:5e,27530,1984-01-13
cum.avi,48.6411985,ks,"Martin, Grob and Pfister",Tajik,Locarno,-74.605617,email-57.fehr-schenk.com,Venezuela,CH,$79.53,95:b0:13:50:f7:ae,5308366,2010-06-20
sed.gif,60.8194705,os,Hirt Group,Telugu,Aigle,105.782026,web-05.braun.net,Lithuania,CH,$79.81,5d:1e:eb:e3:fe:9f,4835385,1983-02-13
tempora.mp3,87.3133395,nso,Geiger LLC,Tsonga,Vernier,-5.089956,email-77.hug.info,Estonia,CH,$433.12,be:fc:94:34:79:0a,708,1971-04-23
perferendis.txt,-78.4970135,fi,Portmann Group,Malagasy,Delsberg,108.406612,lt-43.wegmann.org,Bangladesh,CH,"$41,933.32",5f:68:e3:81:53:48,4304913,2000-08-07
quasi.wav,84.2245425,bho,Leu-Schaller,Russian,Aigle,78.499101,laptop-81.muller.com,Maldives,CH,"$77,131.40",c4:4d:e2:fe:89:19,1245680,2000-04-21
quasi.xls,-24.0206625,fr,Stalder-Ackermann,Quechua,Lausanne,-83.003360,desktop-67.vogel.info,Morocco,CH,"$89,922.00",e8:83:63:00:48:4c,55921214,2000-04-24
aspernatur.png,-26.253542,apn,Schumacher Ltd,Fulah,Pully,-158.518109,web-76.staub.org,Bahamas,CH,$3.76,23:32:a5:33:4b:28,36760,1970-04-12
pariatur.odt,31.726218,ha,Steiner Inc,Sundanese,Lugano,97.726915,laptop-10.battig.com,Switzerland,CH,$2.43,a2:a8:76:99:cd:89,2385316,2009-03-09
modi.mp4,86.0250955,hy,Ritter-Egli,Kurdish,Sursee,-123.025747,web-98.koch-steiger.com,Mozambique,CH,$9.64,33:a1:89:a2:09:62,7542632,2023-01-14
cupiditate.png,57.3409995,ik,Hafner-Kohler,Igbo,Versoix,-116.962236,email-57.zollinger-schweizer.com,Bahrain,CH,"$3,661.83",b6:96:6a:19:bc:5d,2617,1975-12-03
minus.jpg,82.110213,ce,Näf-Schlatter,Komi,Lausanne,8.755286,lt-46.graf-grob.biz,Myanmar,CH,$0.52,9f:fa:d3:04:e2:1e,5717,2019-06-24
veritatis.tiff,-42.1908435,ckb,"Hürlimann, Gfeller and Probst",Burmese,Genf,-97.128568,web-75.wettstein.info,Canada,CH,$569.02,0d:a8:0a:a2:14:81,477,2001-07-30
veniam.webm,-38.585946,wo,"Bachmann, Egger and Beck",Tibetan,Thônex,103.532728,lt-35.kessler-schlatter.net,Tajikistan,CH,"$2,482.07",84:a7:d7:2f:00:45,392413871,2020-02-28
occaecati.js,76.1734655,pa,Felder-Friedli,Interlingue,Luzern,-150.109624,email-56.bernasconi-sporri.org,Panama,CH,$8.72,83:bf:78:08:23:e5,8523,2003-06-23
maxime.png,-40.712834,wae,Baumgartner LLC,Danish,Le Grand-Saconnex,147.172392,email-53.lanz.com,Swaziland,CH,"$66,645.00",ab:89:34:b4:33:ae,12,1977-08-14
incidunt.tiff,50.2582875,el,"Stutz, Mettler and Schaller",Persian,Locarno,139.290536,desktop-90.schmid.com,Singapore,CH,$8.88,ca:24:d4:b1:73:f7,18119,2013-03-05
tempore.pptx,17.2086695,ff,Roos Ltd,Catalan,Emmen,-14.191946,srv-97.wuthrich.net,Spain,CH,"$9,480.74",86:bd:f8:1f:29:1c,0,1995-09-15
officiis.webm,-27.3065375,ht,Frick-Ferrari,Tswana,Thun,0.799191,laptop-60.steiger-steffen.net,Afghanistan,CH,$193.07,c4:4d:b0:12:64:84,80,1987-04-06
quia.jpeg,20.3430315,wo,Hotz Inc,Yiddish,Männedorf,-114.642216,laptop-41.studer-stalder.com,Montenegro,CH,$40.20,05:d5:c4:fb:25:4a,465198905,1996-03-23
nihil.ppt,83.2942245,ts,Tanner-Stadelmann,Chechen,Langenthal,35.669285,email-95.scheidegger-ammann.org,Vanuatu,CH,"$68,797.51",25:a9:b9:06:3e:87,99002889,1976-01-01
quisquam.jpeg,-29.6881585,fi,"Beck, Beck and Hermann",Sundanese,Liestal,-116.219422,laptop-34.ruegg.info,North Korea,CH,"$49,499.46",a1:ba:fe:8d:66:80,724,1976-10-19
perferendis.mov,-36.4628565,ka,"Tanner, Lüscher and Schlatter",Tagalog,Volketswil,20.842569,srv-76.egger.info,Ecuador,CH,$9.64,62:40:36:e6:ac:5d,6404,1997-08-18
porro.css,80.053453,gez,Stalder PLC,Navajo,Altstätten,100.848181,srv-12.zimmermann.com,Malaysia,CH,"$8,028.08",40:bd:bb:ac:b5:23,367419,2001-07-22
odit.png,51.1848065,wo,"Ernst, Imhof and Steiner",Kashmiri,Gossau,-48.169088,lt-78.scharer-bar.com,Chile,CH,$5.98,da:8b:c9:6f:c8:10,17500,1999-06-04
beatae.png,-24.743728,sr,"Tobler, Hofstetter and Hug",Armenian,Glarus,-136.378392,lt-04.beck.com,Federated States of Micronesia,CH,$4.23,80:34:14:44:e9:44,3481960,1998-04-17
odio.key,-81.310462,the,"Lang, Müller and Meier",Tahitian,Männedorf,26.296121,srv-54.aebi.com,North Macedonia,CH,$31.59,c6:0b:f3:24:69:25,531167827,2016-06-06
iure.txt,-63.9555305,nr,Näf PLC,Greek,Meyrin,-104.675423,srv-11.stocker-buhlmann.info,Israel,CH,"$43,527.02",35:a1:06:de:78:a0,80852175,1983-07-04
possimus.jpeg,43.630917,de,Peter-Maier,Swati,Sarnen,-11.892440,laptop-30.fluckiger.com,Egypt,CH,"$2,381.53",48:23:3e:9e:a7:be,9,1989-01-07
dolore.css,-46.6346945,fy,Benz PLC,Turkish,Martigny,-126.150835,lt-08.portmann.com,Antigua and Barbuda,CH,$250.37,49:84:1a:46:77:47,3,2011-01-11
quos.key,-74.8680315,mr,Lang-Friedli,Luba-Katanga,Lyss,-130.943466,srv-03.maurer.com,Malawi,CH,"$1,300.32",4d:42:c4:38:df:19,136094,2005-01-03
eum.bmp,-78.945396,mr,Gut-Lanz,Russian,Ostermundigen,-61.235205,desktop-71.egli.info,Sudan,CH,$3.59,ba:41:0b:7e:bc:10,6912,2012-03-12
non.xls,10.6544855,or,"Schweizer, Hofer and Iten",Urdu,Meyrin,-153.488110,laptop-92.ackermann-stutz.com,Turkmenistan,CH,"$21,469.76",25:ad:53:17:77:7a,87,1980-08-06
veritatis.mp3,-74.183136,el,Weibel Group,English,Davos,-74.511225,web-86.schuler.com,Monaco,CH,"$46,412.42",31:ea:37:26:26:71,13113,2005-06-01
quasi.jpg,-16.5884305,si,Hunziker Inc,Galician,Brugg,59.024188,lt-93.stadelmann.com,South Africa,CH,"$83,654.94",70:0c:63:58:7f:7d,29454,1973-07-17
nemo.html,88.5836005,cy,"Gerber, Beck and Tobler",Ukrainian,Crans-Montana,-47.926274,email-54.senn-knecht.biz,Bulgaria,CH,$81.02,f7:43:a1:3d:76:c4,46858106,1996-12-18
expedita.wav,44.6387635,iw,"Braun, Lustenberger and Marti",Persian,Flawil,6.925498,desktop-68.naf.com,Malta,CH,"$8,090.08",d1:9a:76:7e:8e:a1,82802509,2001-06-10
aspernatur.pdf,-1.783540,nr,Bianchi-Vogel,Sardinian,Schlieren,0.663099,email-01.studer.org,Dominica,CH,$638.70,f8:51:fe:a0:56:ce,1562559,1982-02-23
nisi.mp3,-45.8075715,ce,Koch-Jenni,Twi,Volketswil,-73.754946,srv-21.thommen.com,Lithuania,CH,$5.59,d8:60:33:1b:60:d8,946114,2003-04-12
enim.doc,-57.5877515,sl,Leunberger-Hauser,Russian,Plan-les-Ouates,-115.937863,laptop-68.peter.com,Serbia,CH,$2.52,13:a6:44:7c:62:40,261665619,1979-08-04
autem.css,83.954763,cs,Schär Inc,Indonesian,Bulle,-116.255506,lt-87.fluckiger.net,Turkey,CH,"$14,823.17",23:8d:e2:1c:3c:21,26483,1984-06-27
minima.flac,-31.7532315,st,Vogt-Zehnder,Somali,Frauenfeld,59.080982,srv-09.hermann.com,Colombia,CH,"$92,397.13",fb:24:84:d2:04:62,79087,1996-05-09
sapiente.flac,-79.9657615,niu,"Schoch, Flückiger and Burri",Ganda,Wald,158.124102,web-39.albrecht.com,Italy,CH,$819.44,6b:73:de:54:ba:cc,45965277,2023-05-16
blanditiis.doc,-54.168418,ne,Bieri-Zbinden,Catalan,Zofingen,117.974079,web-55.bolliger.com,Liberia,CH,"$4,694.74",24:51:3c:d1:71:ea,158,2012-12-01
voluptate.png,74.5529845,bho,Walder PLC,Oriya,Nyon,-28.201245,laptop-50.kaiser.biz,Sweden,CH,$49.16,9c:99:31:95:33:07,19,2009-06-22
error.avi,-79.554116,ts,Müller Inc,Gaelic,Schlieren,138.212479,laptop-59.widmer-mayer.biz,Venezuela,CH,"$5,297.99",b2:a5:b5:10:04:78,871,1994-05-17
ullam.tiff,52.381206,raj,Flückiger-Frick,Arabic,Solothurn,-178.359038,srv-68.wegmann-schoch.com,Swaziland,CH,"$7,101.67",b8:25:23:14:3d:75,1344622,2011-12-01
tenetur.jpeg,-68.561173,ro,Schuler Inc,Abkhazian,Carouge,68.196265,lt-12.frick.com,Japan,CH,"$1,964.52",02:4d:e4:cd:62:59,209211629,1974-12-06
numquam.tiff,53.9306825,doi,Steiner PLC,Fijian,Münchenstein,73.469142,desktop-61.hermann-blaser.org,Bhutan,CH,$80.50,3e:f5:65:31:bd:27,6,2007-08-11
magnam.json,28.128817,doi,Bosshard Group,Bislama,Versoix,71.529160,db-92.thommen.net,Bulgaria,CH,$60.59,28:1b:39:b0:b3:b9,1034244,2017-11-18
tempore.mp3,-17.6463115,st,Hermann Group,Interlingue,Biel/Bienne,-164.125818,lt-70.hafner.org,Denmark,CH,$8.39,39:09:60:de:db:3e,3409,1987-03-26
cumque.css,-83.8164035,pa,Bieri PLC,Pushto,Altstätten,-148.293655,db-28.zimmermann-schnyder.com,Bahrain,CH,$27.31,a9:68:f7:71:11:37,3,2000-10-05
velit.bmp,-16.393909,kw,Tobler-Bär,Faroese,Le Grand-Saconnex,18.608284,srv-77.steiger.biz,Paraguay,CH,$38.01,26:fc:9e:df:7a:5e,2876,2001-11-13
soluta.webm,83.3680565,hr,Schnyder Ltd,Bosnian,Risch,143.677192,db-95.kaser.com,Azerbaijan,CH,"$5,917.62",95:8b:f0:17:6f:69,66,2016-03-13
nobis.pdf,33.6379385,ti,Zehnder Inc,Arabic,Glarus,-3.984494,email-90.studer-hofer.com,Central African Republic,CH,$332.78,d1:fb:88:37:db:61,5,2012-08-24
amet.webm,-42.3288795,cy,"Bättig, Schnyder and Probst",Ojibwa,Riehen,-3.837795,db-44.schaub-vogel.com,Equatorial Guinea,CH,"$31,235.99",a1:2f:1d:06:f3:a7,6,1995-08-09
dolore.mp4,42.5539105,raj,"Jäggi, Schmidt and Stalder",Marshallese,Kloten,123.770813,lt-54.mettler.biz,Croatia,CH,$936.44,76:9e:dd:80:f8:ce,441129,2022-06-13
optio.webm,12.4499345,zh,"Sidler, Steiner and Bachmann",Irish,Bassersdorf,11.197102,srv-19.kung.com,People's Republic of China,CH,"$4,064.74",60:fe:85:4e:0d:82,845,1995-07-12
cumque.avi,-82.859923,hi,Hodel-Maier,Pali,Rheinfelden,-69.944914,web-88.vogel.com,Samoa,CH,$4.15,e6:fb:ec:8d:e7:e9,99481834,2008-02-19
ratione.jpeg,-86.6594945,ca,"Meier, Martin and Roos",Walloon,Burgdorf,-138.777671,desktop-07.christen-leu.org,Kenya,CH,$45.17,ef:eb:18:69:3d:92,303489298,2015-05-12
ipsa.mov,-38.123287,fil,Frick and Sons,Czech,Locarno,-118.517306,laptop-79.zurcher-christen.biz,Mozambique,CH,"$91,123.18",e6:67:f7:e8:c7:a3,2,1992-01-31
labore.docx,82.4949415,hu,Käser and Sons,Bambara,Gland,57.429573,web-08.felder-maier.com,The Gambia,CH,"$94,263.86",67:fb:9f:ed:dc:93,341287002,1989-11-03
harum.mov,-4.270925,iw,Martin Inc,Faroese,Renens,166.321391,lt-77.kaiser-baur.org,Botswana,CH,"$9,015.34",a6:fb:ae:b2:7c:9e,454068,1993-08-18
corporis.docx,83.5330365,ss,"Kuhn, Bianchi and Schenk",Sango,Schlieren,-84.195508,desktop-31.mettler-lang.org,Turkmenistan,CH,$988.87,12:16:70:60:0a:78,267984,1997-05-04
dolore.gif,-36.2970135,hne,"Schlatter, Hürlimann and Schäfer",Kinyarwanda,Steffisburg,-9.955696,laptop-36.sporri.com,Malawi,CH,"$7,741.58",12:3a:33:e7:20:08,21656168,2017-11-03
libero.key,59.1811855,brx,Friedli and Sons,Tahitian,Emmen,163.284811,web-52.gloor.com,Bolivia,CH,"$5,605.34",0f:42:8a:54:3c:2f,5752775,2001-05-12
dolore.mp3,-87.8166475,or,Gfeller Ltd,Kikuyu,Belp,-101.764359,db-37.ammann-scharer.com,Sudan,CH,"$71,488.00",19:70:7b:bb:4e:5a,19950890,2009-04-21
autem.xlsx,-42.5549705,brx,Bühlmann-Schnyder,Ewe,Sursee,-4.572557,desktop-23.scheidegger.com,Maldives,CH,$958.03,55:78:bb:90:43:36,4019,2011-10-10
natus.js,30.1688745,cy,Schuler-Wyss,Occitan,La Tour-de-Peilz,-97.182482,srv-99.braun-wyss.com,Bosnia and Herzegovina,CH,$95.49,1a:2e:53:77:2a:a3,250821,2007-06-10
vitae.json,59.889422,he,"Hofmann, Hafner and Mettler",Danish,Neuenburg,123.148965,laptop-65.tanner.info,Niger,CH,$191.17,66:a2:9c:6f:ef:d5,7868939,2010-07-03
autem.avi,-9.3283005,so,Bucher-Lüscher,Church Slavic,Montreux,41.329247,lt-36.stockli-lustenberger.com,Spain,CH,"$49,483.63",30:28:93:f2:bc:60,260172,1981-09-10
alias.webm,-46.6323045,kok,Christen-Schuler,Tagalog,Versoix,100.929112,web-39.kuhn-hartmann.com,Serbia,CH,$6.59,e9:aa:a4:1c:38:b7,6059142,1998-08-26
labore.webm,-79.3785355,ayc,Rüegg Inc,Kurdish,Thun,-7.314118,db-04.kaufmann.com,Latvia,CH,$16.55,98:ce:ab:10:0b:3b,82950110,2008-02-12
et.mp3,-4.7257565,rw,Schäfer-Widmer,Malayalam,Crans-Montana,-105.551730,laptop-99.steinmann.com,North Macedonia,CH,"$25,433.63",88:bd:8f:71:f3:47,7344136,2020-02-01
fuga.css,-67.8276915,iw,Probst-Bader,Croatian,Muttenz,-6.472883,srv-95.martin-schmid.com,Guyana,CH,"$9,993.23",21:e4:52:c6:2d:71,66,1980-03-18
facere.wav,-60.542118,tn,"Amrein, Flückiger and Forster",Danish,Bernex,-58.910922,email-59.furrer.biz,Denmark,CH,$562.89,7b:77:10:cd:61:d0,961,1972-10-10
explicabo.csv,69.3373285,km,Fuchs-Meier,Armenian,Steinhausen,67.467466,email-80.jaggi-maurer.org,Solomon Islands,CH,$200.67,8e:3f:3c:3e:51:c6,173614,1972-12-09
aliquam.txt,8.6123645,lv,"Scherrer, Benz and Vogt",Kikuyu,Ecublens,-20.172102,desktop-31.suter-jost.com,Kazakhstan,CH,$8.69,af:68:0e:1f:7c:2b,22492823,2005-02-24
totam.mp3,-49.292345,zh,Giger-Hug,Northern Sami,Männedorf,50.828599,web-95.probst.com,Nepal,CH,"$3,323.19",82:63:bb:9c:ac:08,58644,1974-06-06
omnis.pdf,-32.154526,tn,Lehmann Inc,Arabic,Basel,82.465592,web-16.ernst.com,Republic of Ireland,CH,$554.32,6d:4d:62:5c:1e:af,25,1979-07-09
quam.flac,47.0764035,bs,"Hotz, Lutz and Favre",Arabic,Bernex,140.156333,laptop-76.gasser-kessler.com,Slovenia,CH,$416.75,6d:15:a7:79:03:43,813933,1992-12-20
quis.bmp,-41.518988,et,Maurer Inc,Ganda,Köniz,-127.535836,laptop-60.schaub.com,Equatorial Guinea,CH,$6.70,fb:af:b9:39:16:1f,675740,2008-10-07
ullam.doc,1.267083,se,Staub Ltd,Serbian,Arbon,-73.324255,email-13.brun-lutz.com,Angola,CH,$2.98,64:3a:f1:04:d6:ab,65,1974-08-15
enim.jpg,89.318613,tr,Ferrari Inc,Samoan,La Tour-de-Peilz,-48.592081,db-87.schweizer.com,Nepal,CH,$345.94,d7:fe:65:79:8f:85,775608146,1993-02-18
dolores.html,65.7775645,de,Mayer PLC,Malayalam,Risch,-75.385030,lt-66.merz.com,Vatican City,CH,"$1,546.03",44:28:e4:ad:be:17,3,2016-10-04
hic.docx,-3.6810865,iu,Scheidegger-Weber,Dutch,Zürich,81.665574,laptop-18.gfeller-lehmann.biz,Chad,CH,$6.67,53:f3:18:09:a1:30,490261267,1998-08-20
error.mov,-55.085883,iu,Schuler PLC,Chuvash,Chêne-Bougeries,-154.307568,db-43.staub.com,Bahrain,CH,$609.31,96:b8:74:6e:03:fe,8904776,2011-12-14
